Contracting Department ID,Contracting Department Name,Contracting Office ID,Contracting Office Name,NAICS Code,NAICS Description,Product or Service Code,Product or Service Description,Description of Requirement,Ultimate Parent Legal Business Name,Ultimate Parent Unique Entity ID,Dollars Obligated
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,AR13,"SPACE R&D SERVICES; SPACE FLIGHT, RESEARCH AND SUPPORTING ACTIVITIES; EXPERIMENTAL DEVELOPMENT",ORION AND SPACECRAFT COCKPIT PROTOTYPING PHASE 5,AEROSPACE APPLICATIONS NORTH AMERICA INC.,JL5JX6MHZJJ5,256000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) IDIQ,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,510000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,930327.26
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,10000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,3073672.74
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,38000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) IDIQ,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,1477100.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) IDIQ,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,60000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,360000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,1819100.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,130201.20
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,-17738.46
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,127633.20
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,77144.53
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) IDIQ,ARCTIC SLOPE REGIONAL CORPORATION,CY16XXPHX213,350000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,MISSION ENABLING SERVICES CONTRACT (MESC) BASELINE B AND IDIQ,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,6983.28
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,JOIST-JOINT OPERATIONS AND INTEGRATED SYSTEMS TECHNOLOGY (JOIST) BASELINE B&IDIQ. DEVELOPMENT AND SUSTAINMENT OF SPECIALIZED IT SOFTWARE AND SYSTEMS FOR THE JOHNSON SPACE CENTER FLIGHT OPERATIONS DIRECTORATE.,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,6504.37
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,JOIST-JOINT OPERATIONS AND INTEGRATED SYSTEMS TECHNOLOGY (JOIST) BASELINE B&IDIQ. DEVELOPMENT AND SUSTAINMENT OF SPECIALIZED IT SOFTWARE AND SYSTEMS FOR THE JOHNSON SPACE CENTER FLIGHT OPERATIONS DIRECTORATE.,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,55818.73
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,JOINT OPERATIONS AND INTEGRATED SYSTEMS TECHNOLOGY (JOIST) BASELINE B&IDIQ. DEVELOPMENT AND SUSTAINMENT OF SPECIALIZED IT SOFTWARE AND SYSTEMS FOR THE JOHNSON SPACE CENTER FLIGHT OPERATIONS DIRECTORATE.,ROTHE DEVELOPMENT  INC.,GUENAMAA56M5,7100.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SIMULATION AND SOFTWARE TECHNOLOGY SUPPORT AND RELATED SERVICES PRIMARILY FOR NASA JOHNSON SPACE CENTER (JSC) ENGINEERING DIRECTORATE'S SOFTWARE, ROBOTICS, AND SIMULATION DIVISION (ER),",CACI  INC. - FEDERAL,QSRTXLFKV857,299616.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SIMULATION AND SOFTWARE TECHNOLOGY SUPPORT AND RELATED SERVICES PRIMARILY FOR NASA JOHNSON SPACE CENTER (JSC) ENGINEERING DIRECTORATE'S SOFTWARE, ROBOTICS, AND SIMULATION DIVISION (ER),",CACI  INC. - FEDERAL,QSRTXLFKV857,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SIMULATION AND SOFTWARE TECHNOLOGY SUPPORT AND RELATED SERVICES PRIMARILY FOR NASA JOHNSON SPACE CENTER (JSC) ENGINEERING DIRECTORATE'S SOFTWARE, ROBOTICS, AND SIMULATION DIVISION (ER),",CACI  INC. - FEDERAL,QSRTXLFKV857,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SIMULATION AND SOFTWARE TECHNOLOGY SUPPORT AND RELATED SERVICES PRIMARILY FOR NASA JOHNSON SPACE CENTER (JSC) ENGINEERING DIRECTORATE'S SOFTWARE, ROBOTICS, AND SIMULATION DIVISION (ER),",CACI  INC. - FEDERAL,QSRTXLFKV857,4990412.87
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"SIMULATION AND SOFTWARE TECHNOLOGY SUPPORT AND RELATED SERVICES PRIMARILY FOR NASA JOHNSON SPACE CENTER (JSC) ENGINEERING DIRECTORATE'S SOFTWARE, ROBOTICS, AND SIMULATION DIVISION (ER),",CACI  INC. - FEDERAL,QSRTXLFKV857,64000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1886117.19
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,733018.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1392646.85
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1999256.88
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,2365425.68
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,1358800.68
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,1952251.27
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1294241.21
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,1285198.58
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,712576.17
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,-16459.59
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,1241378.42
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1286772.29
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES LLC,SJY2EN21FM83,1701663.57
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,SIMULATION & ADVANCED SOFTWARE SERVICES (SASS),MACLEAN ENGINEERING & APPLIED TECHNOLOGIES  L.L.C.,SJY2EN21FM83,64003.03
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541519,OTHER COMPUTER RELATED SERVICES,7030,INFORMATION TECHNOLOGY SOFTWARE,"OS/COMET LICENSES AND MAINTENANCE CONTRACT. MOD 4: UPDATES THE ADDRESS, CAGE CODE, AND UPDATE THE PERIOD OF PERFORMANCE END DATE.",PERATON CORP.,CMZ8EX8SUE75,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541519,OTHER COMPUTER RELATED SERVICES,7030,INFORMATION TECHNOLOGY SOFTWARE,"OS/COMET LICENSE AND MAINTENANCE CONTRACT.. MOD 5: REMOVE CLAUSE 52.223-99 ENSURING ADEQUATE COVID-19 SAFETY PROTOCOLS FOR FEDERAL CONTRACTORS (DEVIATION 21-03).  ADD FAR CLAUSE 52.204-27, PROHIBITION ON A BYTEDANCE COVERED APPLICATION (JUNE 2023).",PERATON CORP.,CMZ8EX8SUE75,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541519,OTHER COMPUTER RELATED SERVICES,7030,INFORMATION TECHNOLOGY SOFTWARE,"OS COMET LICENSES AND MAINTENANCE. THE GOVERNMENT HEREBY EXERCISES OPTION PERIOD THREE FOR THE PERIOD OF OCTOBER 1, 2023 THROUGH SEPTEMBER 30, 2024.",PERATON CORP.,CMZ8EX8SUE75,700000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,"KENNEDY INFRASTRUCTURE, APPLICATIONS, COMMUNICATIONS (KIAC), CONTRACT LINE ITEM NUMBER (CLIN) 0003. DEOBLIGATE FUNDS IN THE AMOUNT OF $2,723.99. PERIOD OF PERFORMANCE END DATE FOR TASK ORDER 214 REV 8 IS EXTENDED TO 11/30/2023.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,-2723.99
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",HITSS III TO 3.52 - OSI RECORDS MANAGEMENT SUPPORT,VENESCO & SAITECH JOINT VENTURE LLC,FAZKD4LK5585,49582.13
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT CONTRACT LINE ITEM NUMBER (CLIN) 0014.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,147762.71
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS, AND COMMUNICATIONS (KIAC) CONTRACT LINE ITEM NUMBER (CLIN) 0014 PRINTING. THE PURPOSE OF THIS ORDER IS TO ORDER 2,418 PRINT UNITS FOR A TOTAL OF $217.62.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,217.62
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014.  ORDERS  $587,231.28  ANCILLARY ITEMS/SERVICES FOR CLIN 0014.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,587231.28
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. THIS MODIFICATION 
OBLIGATES $187,014.89 FOR ANCILLARY ITEMS/SERVICES.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,187014.89
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"THE KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0015.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,31750.78
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. THIS MODIFICATION OBLIGATES $142,467.54. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS $1,064,476.42.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,142467.54
