Contracting Department ID,Contracting Department Name,Contracting Office ID,Contracting Office Name,NAICS Code,NAICS Description,Product or Service Code,Product or Service Description,Description of Requirement,Ultimate Parent Legal Business Name,Ultimate Parent Unique Entity ID,Dollars Obligated
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",DK10,IT AND TELECOM - STORAGE AS A SERVICE,DIGITIZE NASA RECORDS FROM ANALOG TAPES.,SANDSTONE SPRINGS LLC,RAAMHRVN6PP1,8957.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",DK10,IT AND TELECOM - STORAGE AS A SERVICE,TAPE RECOVERY,SANDSTONE SPRINGS LLC,RAAMHRVN6PP1,11583.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,518210,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",DK10,IT AND TELECOM - STORAGE AS A SERVICE,TAPE RECOVERY,SANDSTONE SPRINGS LLC,RAAMHRVN6PP1,10045.75
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,"SUPPORT OF IV&V OFFICE, SOFTWARE ASSURANCE TOOLS (SWAT) GROUP.
NASA IV&V SOFTWARE ASSURANCE TOOLS (SWAT) GROUP SUPPORT
THE INDEPENDENT VERIFICATION&VALIDATION (IV&V) PROGRAM IS RESPONSIBLE FOR PERFORMING INDEPENDENT VERIFICATION AND VALIDATION ON NASA MISSION-CRITICAL SOFTWARE. THE IV&V OFFICE
(IVVO), WITHIN THE IV&V PROGRAM, CONSISTS OF FOUR FUNCTIONAL GROUPS: IV&V PROJECTS (IVVP), TECHNICAL QUALITY&EXCELLENCE (TQ&E), RESEARCH AND DEVELOPMENT (R&D) AND THE SOFTWARE
ASSURANCE TOOLS (SWAT) GROUP. THE NASA IV&V SWAT GROUP SUPPORTS THE IV&V PROGRAM BY SERVING AS THE CENTRAL HUB FOR THE MANAGEMENT OF COMPUTER AIDED SOFTWARE ENGINEERING (CASE) TOOLS, AND OTHER TOOL-BASED ENGINEERING SERVICES. THE SWAT GROUP HAS BEEN CREATED TO PROMOTE THE SHARED USE OF ALL DEVELOPED AND COMMERCIAL CASE TOOLS HAVING APPLICABILITY TO IV&V ACTIVITIES. THE SWAT GROUP REQUIRES CONTRACTOR SUPPORT TO EVOLVE, EVALUATE, INTEGRATE, IMPROVE, AND MAINTAIN CASE TOOL SOLUTIONS BASED UPON THE NEEDS OF IV&V PROGRAM ACTIVITIES.
CONTRACTOR SUPPORT IS ALSO REQUIRED TO MAINTAIN RESIDENT EXPERT KNOWLEDGE AND PROVIDE TRAINING ON ALL DEVELOPED OR PURCHASED CASE TOOLS UTILIZED BY THE IV&V PROGRAM ACTIVITIES. THE OBJECTIVE OF THIS REQUIREMENT IS TO SUPPORT THE NASA IV&V SWAT GROUP BY PROVIDING MANAGEMENT, CONTINUOUS IMPROVEMENT, TRAINING, AND ENGINEERING SERVICES OF THE IV&V COMPUTER AIDED SOFTWARE ENGINEERING (CASE) TOOLS THAT ARE UTILIZED BY THE IV&V PROGRAM.
THE RESPONSIBILITIES OF THE CONTRACTOR ARE FURTHER DESCRIBED IN SECTION 2.0 OF THIS DOCUMENT.
TO SUMMARIZE, THE CONTRACTOR SHALL SUPPORT THE SWAT GROUP IN THE FOLLOWING AREAS:
- INTEGRATING RESEARCH AND DEVELOPMENT (R&D) SOLUTIONS INTO THE IVVO OPERATIONAL ENVIRONMENT
- PROVIDING CONTINUOUS IMPROVEMENT OF THE SERVICES OFFERED AND THE CASE TOOLS PROVIDED AS AN OPERATIONAL CAPABILITY
- SERVING AS THE PRIMARY INTERFACE FOR CASE TOOL AND HARDWARE REQUESTS FROM IVVO GROUPS
- WORKING WITH THE IV&V PROGRAM SUPPORT OFFICE (PSO), INFORMATION TECHNOLOGY (IT)
GROUP TO PERFORM ACCEPTANCE TESTING ON ALL CASE TOOLS BEING INTEGRATED INTO THE NASA NETWORK PRIOR TO PROMOTING CASE TOOLS AS AN OPERATIONAL CAPABILITY",TMC TECHNOLOGIES OF WEST VIRGINIA CORP.,RBWGZG3FLMB7,-105236.07
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,DB01,IT AND TELECOM - HIGH PERFORMANCE COMPUTING (HPC) SUPPORT SERVICES (LABOR),"LEADERSHIP AND SUPPORT FOR THE INTERNATIONAL VLBI SERVICE (IVS) FOR GEODESY AND ASTROMETRY COORDINATING CENTER, CORE OPERATION CENTER, AND GSFC IVS ANALYSIS CENTER. ALSO, THIS ACQUISITION WILL PROVIDE ADVANCED VLBI RELATED RESEARCH AND DEVELOPMENT.",NVI INC,KW67JMQKYL74,2257439.87
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,500000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,251875.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,200000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80GSFC,NASA GODDARD SPACE FLIGHT CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",FREE SPACE OPTICAL COMMUNICATIONS III - ENHANCE AND BUILD UPON ATMOSPHERIC MODELING AND SIMULATION CAPABILITIES,PERATON CORP.,CMZ8EX8SUE75,444407.96
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80HQTR,NASA HEADQUARTERS,541512,COMPUTER SYSTEMS DESIGN SERVICES,D313,IT AND TELECOM- COMPUTER AIDED DESIGN/COMPUTER AIDED MANUFACTURING (CAD/CAM),SUPPORT FOR IDEAL SYSTEM,INDYNE  INC.,K21BNJGB9US6,-3481.44
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80HQTR,NASA HEADQUARTERS,511210,SOFTWARE PUBLISHERS,D319,IT AND TELECOM- ANNUAL SOFTWARE MAINTENANCE SERVICE PLANS,AUTOMATED COST ESTIMATING TOOL (ACEIT) SERVICES,TECOLOTE RESEARCH  INC.,EETHKKLA2VB4,-100000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80HQTR,NASA HEADQUARTERS,517410,SATELLITE TELECOMMUNICATIONS,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",THE INTERNATIONAL TELECOMMUNICATIONS UNION (ITU) SHALL RECORD NASA SATELLITE NETWORK FILINGS IN ACCORDANCE WITH ALL APPLICABLE ITU RULES AND REGULATIONS AS REQUIRED.,UNITED NATIONS,FGN3U2778FG2,120000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80HQTR,NASA HEADQUARTERS,541519,OTHER COMPUTER RELATED SERVICES,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,"OT:
THE CONTRACTOR SHALL PROVIDE EXPERT GUIDANCE, ADVICE, AND RECOMMENDATIONS FOR THE CORE CLOUD INFRASTRUCTURE SERVICES INCLUDING WEB HOSTING, BANDWIDTH MANAGEMENT, CLOUD TECHNOLOGY STACKS, CLOUD ARCHITECTURE AND INFORMATION SECURITY USING INDUSTRY BEST PRACTICES AND NASA POLICIES (SEE APPENDIX A). THE CONTRACTOR SHALL PROVIDE EXPERT GUIDANCE, ADVICE, AND RECOMMENDATIONS REGARDING CLOUD SERVICE MODELS INCLUDING INFRASTRUCTURE AS A SERVICE (IAAS), PLATFORM AS A SERVICE (PAAS), AND SOFTWARE AS A SERVICE (SAAS). THE CONTRACTOR SHALL PROVIDE GUIDANCE IN UTILIZING DIFFERENT CLOUD DEPLOYMENT MODELS SUCH AS PRIVATE, PUBLIC, AND HYBRID AND EVALUATE WHICH MODELS ARE APPROPRIATE FOR WHICH SYSTEM.",SURE SECURE SOLUTIONS  LLC,WK5PTDP2N6L7,-1153.40
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D310,IT AND TELECOM- CYBER SECURITY AND DATA BACKUP,THE PRIMARY GOAL OF THE BASE INFORMATION TECHNOLOGY SECURITY (BITSEC) TASK ORDER IS TO PROVIDE INFORMATION TECHNOLOGY (IT) SECURITY MANAGEMENT AND TECHNICAL SERVICES IN SUPPORT OF THE JSC IT SECURITY PROGRAM.,CAMBRIDGE INTERNATIONAL SYSTEMS INC.,STJ2X23FGCB3,-1.39
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,300000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,553587.99
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,856072.61
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,898374.23
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,699000.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,0.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,1019420.85
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,313199.10
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,771614.31
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,196519.43
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,739681.60
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541330,ENGINEERING SERVICES,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),ENGINEERING SERVICES,S&K ENGINEERING AND RESEARCH  LLC,C7XULC6EFUF8,284479.00
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,INTELLIGENT ROBOTIC AND CONTROL SYSTEM SERVICES,S & K GLOBAL SOLUTIONS  LLC,F17EVN9J5WJ5,1190103.33
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,INTELLIGENT ROBOTIC AND CONTROL SYSTEM SERVICES,S & K GLOBAL SOLUTIONS  LLC,F17EVN9J5WJ5,132837.78
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80JSC0,NASA JOHNSON SPACE CENTER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",D307,IT AND TELECOM- IT STRATEGY AND ARCHITECTURE,INTELLIGENT ROBOTIC AND CONTROL SYSTEM SERVICES (IRCSS),S & K GLOBAL SOLUTIONS  LLC,F17EVN9J5WJ5,-84162.40
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,D304,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,"KENNEDY INFRASTRUCTURE, APPLICATIONS, COMMUNICATIONS (KIAC), CONTRACT LINE ITEM NUMBER (CLIN) 0003. DEOBLIGATE FUNDS IN THE AMOUNT OF $2,723.99. PERIOD OF PERFORMANCE END DATE FOR TASK ORDER 214 REV 8 IS EXTENDED TO 11/30/2023.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,-2723.99
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",HITSS III TO 3.52 - OSI RECORDS MANAGEMENT SUPPORT,VENESCO & SAITECH JOINT VENTURE LLC,FAZKD4LK5585,49582.13
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT CONTRACT LINE ITEM NUMBER (CLIN) 0014.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,147762.71
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS, AND COMMUNICATIONS (KIAC) CONTRACT LINE ITEM NUMBER (CLIN) 0014 PRINTING. THE PURPOSE OF THIS ORDER IS TO ORDER 2,418 PRINT UNITS FOR A TOTAL OF $217.62.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,217.62
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014.  ORDERS  $587,231.28  ANCILLARY ITEMS/SERVICES FOR CLIN 0014.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,587231.28
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. THIS MODIFICATION 
OBLIGATES $187,014.89 FOR ANCILLARY ITEMS/SERVICES.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,187014.89
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"THE KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0015.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,31750.78
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. THIS MODIFICATION OBLIGATES $142,467.54. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS $1,064,476.42.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,142467.54
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. THIS MODIFICATION OBLIGATES $62,403.84. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS $1,126,880.26.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,62403.84
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS, AND COMMUNICATIONS (KIAC) CONTRACT LINE ITEM NUMBER (CLIN) 0014 - PRINTING SERVICES. ORDERS 120,246 PRINT UNITS FOR A TOTAL OF $10,822.14.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,10822.14
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. ORDERS AN $51,519.75 ADDITIONAL SERVICES/ITEMS. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS: $1,178,400.04.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,51519.75
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"THE KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0015. INCORPORATES SERVICES REQUIREMENTS PREVIOUSLY ISSUED AUTHORIZATION TO PROCEED. AWARD INCREASED $69,594.73.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,69594.73
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. OBLIGATES $122,068.55 FOR ANCILLARY ITEMS/SERVICES. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS $1,300,468.56.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,122068.55
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS, AND COMMUNICATIONS (KIAC) CONTRACT LINE ITEM NUMBER (CLIN) 0014. ORDERS 48,958 PRINT UNITS FOR A TOTAL OF $4,406.22. THE TOTAL AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS $247,375.98.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,4406.22
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT, CONTRACT LINE ITEM NUMBER (CLIN) 0014. OBLIGATES $348,056.52 FOR ANCILLARY ITEMS/SERVICES. THE AMOUNT OBLIGATED FOR THIS ORDER IN ITS ENTIRETY IS: $1,648,525.08.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,348056.52
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS, AND COMMUNICATIONS (KIAC) CONTRACT LINE ITEM NUMBER (CLIN) 0015. MOD 17: INCORPORATES A FUNDING DEOB OF (2,637.45) AND OBLIGATE $2,637.46.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,0.01
8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80KSC0,NASA KENNEDY SPACE CENTER,541512,COMPUTER SYSTEMS DESIGN SERVICES,DF10,IT AND TELECOM - IT MANAGEMENT AS A SERVICE,"KENNEDY INFRASTRUCTURE, APPLICATIONS AND COMMUNICATIONS (KIAC) CONTRACT TO ORDER ANCILLARY ITEMS/SERVICES FOR CONTRACT LINE ITEM NUMBER 0014. DEOBLIGATES FUNDS AND OBLIGATES FOR ANCILLARY ITEMS. THE AMOUNT OBLIGATED IS .03, $$4,449,473.43 TOTAL.",ASRC FEDERAL DATA SOLUTIONS  LLC,CY16XXPHX213,0.03
